original_author,year,opposition,other,ruling,polarity_yearly
swachhbharat,2022.0,7,11,118,0.888
swachhbharat,2023.0,4,4,16,0.6
swati_gs,2020.0,55,36,1366,0.9225897255453905
swati_gs,2021.0,60,131,3492,0.9662162162162162
swati_gs,2022.0,52,120,2241,0.9546445704317488
swati_gs,2023.0,17,31,322,0.8997050147492626
syedurahman,2020.0,2,0,0,-1.0
syedurahman,2021.0,44,1,18,-0.41935483870967744
syedurahman,2022.0,56,3,19,-0.49333333333333335
syedurahman,2023.0,41,3,8,-0.673469387755102
t_d_h_nair,2020.0,2022,58,18,-0.9823529411764705
t_d_h_nair,2021.0,3468,412,76,-0.9571106094808126
t_d_h_nair,2022.0,2921,209,156,-0.8986025349366266
t_d_h_nair,2023.0,1366,67,20,-0.9711399711399712
taapsee,2020.0,344,23,17,-0.9058171745152355
taapsee,2021.0,955,68,17,-0.9650205761316872
taapsee,2022.0,16,3,3,-0.6842105263157895
tanejamainhoon,2020.0,27,1,1,-0.9285714285714286
tanejamainhoon,2021.0,101,4,3,-0.9423076923076923
tanejamainhoon,2022.0,23,9,1,-0.9166666666666666
taran_adarsh,2020.0,32,8,144,0.6363636363636364
taran_adarsh,2021.0,85,17,60,-0.1724137931034483
taran_adarsh,2022.0,222,86,676,0.5055679287305123
taran_adarsh,2023.0,104,12,106,0.009523809523809525
tarun10sharma,2020.0,302,7,18,-0.8875
tarun10sharma,2021.0,642,31,63,-0.8212765957446808
tarun10sharma,2022.0,141,6,14,-0.8193548387096774
tarun10sharma,2023.0,74,11,1,-0.9733333333333334
taslimanasreen,2020.0,168,7,315,0.30434782608695654
taslimanasreen,2021.0,22,77,571,0.9258010118043845
taslimanasreen,2022.0,13,25,359,0.9301075268817204
taslimanasreen,2023.0,2,4,38,0.9
tehseenp,2020.0,2294,38,37,-0.9682539682539683
tehseenp,2021.0,4230,236,121,-0.9443806021604229
tehseenp,2022.0,1209,152,121,-0.8180451127819549
tehseenp,2023.0,367,76,43,-0.7902439024390244
thakkar_sameet,2020.0,46,127,1507,0.9407598197037991
thakkar_sameet,2021.0,142,327,10795,0.9740330986559386
thakkar_sameet,2022.0,24,178,6311,0.992423046566693
thakkar_sameet,2023.0,11,180,2361,0.9907251264755481
thakur_shivangi,2020.0,108,21,200,0.2987012987012987
thakur_shivangi,2021.0,177,45,376,0.35985533453887886
thakur_shivangi,2022.0,66,15,222,0.5416666666666666
thakur_shivangi,2023.0,2,7,27,0.8620689655172413
the_hindu,2020.0,1342,69,269,-0.6660459342023588
the_hindu,2021.0,1496,117,393,-0.5839068290100582
the_hindu,2022.0,739,82,212,-0.5541535226077813
the_hindu,2023.0,263,17,61,-0.6234567901234568
thehawkeyex,2021.0,9,9,141,0.88
thehawkeyex,2022.0,22,117,959,0.9551478083588175
thehawkeyex,2023.0,22,66,767,0.944233206590621
themodistory,2022.0,110,723,7172,0.9697885196374623
themodistory,2023.0,64,567,4122,0.9694218824653608
theskindoctor13,2020.0,39,43,1241,0.9390625
theskindoctor13,2021.0,52,44,1724,0.9414414414414415
theskindoctor13,2022.0,17,16,696,0.9523141654978962
theskindoctor13,2023.0,32,14,556,0.891156462585034
thetribunechd,2020.0,391,37,131,-0.49808429118773945
thetribunechd,2021.0,1028,101,71,-0.8707916287534122
thetribunechd,2022.0,524,44,89,-0.7096247960848288
thetribunechd,2023.0,147,14,16,-0.803680981595092
theupindex,2021.0,2,11,477,0.9916492693110647
theupindex,2022.0,5,7,612,0.9837925445705025
theupindex,2023.0,0,24,51,1.0
thewire_in,2020.0,2080,110,37,-0.9650448748228625
thewire_in,2021.0,8093,335,173,-0.9581417856278732
thewire_in,2022.0,1845,61,31,-0.9669509594882729
thewire_in,2023.0,900,69,5,-0.988950276243094
thewirehindi,2020.0,872,56,12,-0.9728506787330317
thewirehindi,2021.0,1099,97,25,-0.9555160142348754
thewirehindi,2022.0,425,58,3,-0.985981308411215
thewirehindi,2023.0,1806,153,5,-0.9944781888459415
thispodcastguy,2020.0,1,4,2,0.3333333333333333
thispodcastguy,2021.0,4459,1602,2,-0.9991033400582829
thispodcastguy,2022.0,2953,972,2,-0.9986463620981387
thispodcastguy,2023.0,1,0,0,-1.0
thodkyaat,2020.0,590,86,154,-0.5860215053763441
thodkyaat,2021.0,235,87,168,-0.1662531017369727
thodkyaat,2022.0,34,11,3,-0.8378378378378378
thodkyaat,2023.0,12,7,6,-0.3333333333333333
timesofindia,2020.0,1252,111,1016,-0.10405643738977072
timesofindia,2021.0,1974,315,1478,-0.1436848203939745
timesofindia,2022.0,1026,255,1004,-0.01083743842364532
timesofindia,2023.0,355,58,226,-0.22203098106712565
total_woke_,2021.0,6,14,241,0.951417004048583
total_woke_,2022.0,11,73,995,0.9781312127236581
total_woke_,2023.0,16,63,869,0.9638418079096045
tourismgoi,2020.0,4,6,243,0.9676113360323887
tourismgoi,2021.0,13,10,444,0.9431072210065645
tourismgoi,2022.0,13,25,397,0.9365853658536586
tourismgoi,2023.0,0,18,269,1.0
ttindia,2020.0,1180,80,32,-0.9471947194719472
ttindia,2021.0,1948,174,182,-0.8291079812206573
ttindia,2022.0,320,29,55,-0.7066666666666667
ttindia,2023.0,379,68,10,-0.9485861182519281
tv9gujarati,2020.0,167,43,457,0.46474358974358976
tv9gujarati,2021.0,620,72,990,0.22981366459627328
tv9gujarati,2022.0,309,42,620,0.33476856835306784
tv9gujarati,2023.0,35,13,87,0.4262295081967213
umashankarsingh,2020.0,5563,285,191,-0.9336114007646854
umashankarsingh,2021.0,17642,2301,1116,-0.8810107687386715
umashankarsingh,2022.0,9371,1010,267,-0.9445943141730649
umashankarsingh,2023.0,884,187,25,-0.944994499449945
upadhyayabhii,2020.0,17,117,355,0.9086021505376344
upadhyayabhii,2021.0,66,493,2204,0.9418502202643172
upadhyayabhii,2022.0,76,52,895,0.84346035015448
upadhyayabhii,2023.0,109,51,838,0.7697993664202746
upeidaofficial,2020.0,29,5,207,0.7542372881355932
upeidaofficial,2021.0,7,6,327,0.9580838323353293
upeidaofficial,2022.0,0,3,192,1.0
upeidaofficial,2023.0,0,1,16,1.0
upma23,2020.0,4,2,274,0.9712230215827338
upma23,2021.0,7,13,558,0.9752212389380531
upma23,2022.0,1,3,124,0.984
upma23,2023.0,0,0,18,1.0
uptourismgov,2020.0,81,81,437,0.6872586872586872
uptourismgov,2021.0,129,17,1222,0.8090303478904515
uptourismgov,2022.0,3,18,1283,0.995334370139969
uptourismgov,2023.0,3,2,225,0.9736842105263158
vaibhavUP65,2020.0,1,4,51,0.9615384615384616
vaibhavUP65,2021.0,3,4,101,0.9423076923076923
vaibhavUP65,2022.0,6,13,181,0.9358288770053476
vaibhavUP65,2023.0,0,3,34,1.0
vaibhavparab21,2020.0,98,113,11,-0.7981651376146789
vaibhavparab21,2021.0,45,118,9,-0.6666666666666666
vaibhavparab21,2022.0,13,50,4,-0.5294117647058824
vaibhavparab21,2023.0,7,15,0,-1.0
vairaagini,2021.0,1596,582,7,-0.9912663755458515
vairaagini,2022.0,548,91,1,-0.9963570127504554
vairaagini,2023.0,34,6,0,-1.0
venkateshprasad,2021.0,65,29,468,0.7560975609756098
venkateshprasad,2022.0,21,15,313,0.874251497005988
venkateshprasad,2023.0,23,15,232,0.8196078431372549
vijaita,2020.0,427,55,20,-0.9105145413870246
vijaita,2021.0,715,72,40,-0.8940397350993378
vijaita,2022.0,306,29,11,-0.9305993690851735
vijaita,2023.0,59,14,12,-0.6619718309859155
vijaygajera,2020.0,2,1,134,0.9705882352941176
vijaygajera,2021.0,20,85,2105,0.9811764705882353
vijaygajera,2022.0,105,867,4877,0.9578482537133681
vijaygajera,2023.0,63,633,1788,0.9319286871961102
vijaylokapally,2020.0,3,0,3,0.0
vijaylokapally,2021.0,32,6,18,-0.28
vijaylokapally,2022.0,13,1,14,0.037037037037037035
vijaylokapally,2023.0,9,1,0,-1.0
vijaythottathil,2020.0,1966,63,2,-0.9979674796747967
vijaythottathil,2021.0,4870,266,0,-1.0
vijaythottathil,2022.0,3368,264,22,-0.9870206489675516
vijaythottathil,2023.0,2703,208,48,-0.965103598691385
vikasbha,2020.0,184,247,4896,0.9275590551181102
vikasbha,2021.0,201,616,7438,0.9473753109045686
vikasbha,2022.0,107,279,4465,0.9531933508311461
vikasbha,2023.0,12,58,544,0.9568345323741008
vikramsampath,2020.0,3,0,81,0.9285714285714286
vikramsampath,2021.0,6,43,388,0.9695431472081218
vikramsampath,2022.0,2,11,89,0.9560439560439561
vikramsampath,2023.0,1,1,22,0.9130434782608695
vikrantkumar,2020.0,15,15,179,0.845360824742268
vikrantkumar,2021.0,5,20,428,0.976905311778291
vikrantkumar,2022.0,6,17,248,0.952755905511811
vikrantkumar,2023.0,2,2,37,0.8974358974358975
vinivdvc,2020.0,6,29,3,-0.3333333333333333
vinivdvc,2021.0,16,16,3,-0.6842105263157895
vinivdvc,2022.0,4,4,6,0.2
vinivdvc,2023.0,6,2,0,-1.0
vinod_bansal,2020.0,9,11,677,0.9737609329446064
vinod_bansal,2021.0,22,95,2719,0.9839474644290405
vinod_bansal,2022.0,2,64,1340,0.9970193740685543
vinod_bansal,2023.0,0,23,340,1.0
vinodkapri,2020.0,5310,282,215,-0.9221719457013575
vinodkapri,2021.0,15193,1474,907,-0.8873291925465838
vinodkapri,2022.0,7579,949,396,-0.9006896551724138
vinodkapri,2023.0,1734,243,82,-0.9096916299559471
virendersehwag,2020.0,196,40,437,0.3807266982622433
virendersehwag,2021.0,408,90,1191,0.4896810506566604
virendersehwag,2022.0,108,45,297,0.4666666666666667
virendersehwag,2023.0,57,18,71,0.109375
vivekagnihotri,2020.0,56,77,2935,0.9625543296556336
vivekagnihotri,2021.0,59,102,3578,0.9675556777563926
vivekagnihotri,2022.0,99,626,6135,0.9682386910490857
vivekagnihotri,2023.0,39,204,1403,0.9459084604715673
vnehra,2020.0,58,21,688,0.8445040214477212
vnehra,2021.0,1,1,35,0.9444444444444444
vnehra,2022.0,0,1,10,1.0
vnehra,2023.0,1,2,7,0.75
waglenikhil,2020.0,1831,143,44,-0.9530666666666666
waglenikhil,2021.0,1758,172,28,-0.9686450167973124
waglenikhil,2022.0,1439,361,11,-0.9848275862068966
waglenikhil,2023.0,970,120,12,-0.9755600814663951
whoskj2,2020.0,113,16,0,-1.0
whoskj2,2021.0,184,36,0,-1.0
whoskj2,2022.0,179,24,1,-0.9888888888888889
whoskj2,2023.0,116,2,2,-0.9661016949152542
yippeekiyay_dk,2020.0,381,3,8,-0.9588688946015425
yippeekiyay_dk,2021.0,1568,433,59,-0.9274738783036263
yippeekiyay_dk,2022.0,1007,119,33,-0.9365384615384615
yippeekiyay_dk,2023.0,27,0,0,-1.0
yogitabhayana,2020.0,3261,198,185,-0.8926291352292514
yogitabhayana,2021.0,8572,670,421,-0.9063716223729568
yogitabhayana,2022.0,3737,555,488,-0.7689940828402367
yogitabhayana,2023.0,710,119,64,-0.834625322997416
yogrishiramdev,2020.0,174,55,2005,0.8402937127122533
yogrishiramdev,2021.0,77,198,5270,0.9711988030671405
yogrishiramdev,2022.0,10,41,1847,0.9892299407646742
yogrishiramdev,2023.0,8,19,510,0.9691119691119691
yuvadesh,2020.0,548,6,0,-1.0
yuvadesh,2022.0,6621,1428,9,-0.9972850678733032
yuvadesh,2023.0,1491,182,0,-1.0
zee24taasnews,2020.0,348,246,245,-0.1736930860033727
zee24taasnews,2021.0,85,42,89,0.022988505747126436
zee24taasnews,2022.0,112,154,134,0.08943089430894309
zee24taasnews,2023.0,142,103,193,0.15223880597014924
zeerajasthan_,2020.0,2775,133,716,-0.5898023488971641
zeerajasthan_,2021.0,3247,1186,1056,-0.5091796421101557
zeerajasthan_,2022.0,2197,864,894,-0.42154642510514395
zeerajasthan_,2023.0,811,299,290,-0.4732061762034514
zeesalaamtweet,2020.0,74,0,37,-0.3333333333333333
zeesalaamtweet,2021.0,164,14,46,-0.5619047619047619
zeesalaamtweet,2022.0,187,27,70,-0.45525291828793774
zeesalaamtweet,2023.0,56,4,10,-0.696969696969697
zoo_bear,2020.0,3870,97,122,-0.938877755511022
zoo_bear,2021.0,13377,1374,354,-0.9484378413808171
zoo_bear,2022.0,8595,850,501,-0.8898416886543535
zoo_bear,2023.0,7874,706,403,-0.9026217228464419
